2.000149999999999983e-01
2.000300001349257506e-01
2.000450004046834263e-01
2.000600008091792115e-01
2.000750013483192646e-01
2.000900020220097442e-01
2.001050028301568362e-01
2.001200037726667269e-01
2.001350048494455469e-01
2.001500060603994824e-01
2.001650074054346640e-01
2.001800088844572778e-01
2.001950104973734545e-01
2.002100122440893526e-01
2.002250141245111581e-01
2.002400161385449739e-01
2.002550182860969863e-01
2.002700205670732980e-01
2.002850229813800953e-01
2.003000255289235088e-01
2.003150282096096690e-01
2.003300310233447068e-01
2.003450339700347527e-01
2.003600370495859651e-01
2.003750402619044746e-01
2.003900436068963842e-01
2.004050470844678522e-01
2.004200506945249816e-01
2.004350544369739029e-01
2.004500583117207191e-01
2.004650623186715885e-01
2.004800664577325864e-01
2.004950707288098433e-01
2.005100751318094898e-01
2.005250796666376290e-01
2.005400843332003635e-01
2.005550891314037965e-01
2.005700940611540306e-01
2.005850991223571966e-01
2.006001043149193697e-01
2.006151096387466526e-01
2.006301150937451483e-01
2.006451206798209597e-01
2.006601263968801618e-01
2.006751322448288577e-01
2.006901382235731224e-01
2.007051443330190588e-01
2.007201505730727420e-01
2.007351569436402750e-01
2.007501634446277050e-01
2.007651700759411351e-01
2.007801768374866402e-01
2.007951837291702957e-01
2.008101907508981765e-01
2.008251979025763301e-01
2.008402051841108593e-01
2.008552125954078116e-01
2.008702201363732620e-01
2.008852278069132580e-01
2.009002356069338746e-01
2.009152435363411870e-01
2.009302515950412427e-01
2.009452597829400888e-01
2.009602680999437729e-01
2.009752765459583423e-01
2.009902851208898722e-01
2.010052938246443821e-01
2.010203026571279472e-01
2.010353116182465871e-01
2.010503207079063492e-01
2.010653299260132809e-01
2.010803392724734295e-01
2.010953487471928147e-01
2.011103583500774838e-01
2.011253680810334565e-01
2.011403779399667524e-01
2.011553879267834188e-01
2.011703980413894755e-01
2.011854082836909419e-01
2.012004186535938655e-01
2.012154291510042381e-01
2.012304397758280794e-01
2.012454505279714090e-01
2.012604614073402465e-01
2.012754724138406115e-01
2.012904835473785237e-01
2.013054948078599748e-01
2.013205061951909569e-01
2.013355177092775172e-01
2.013505293500256199e-01
2.013655411173412846e-01
2.013805530111305031e-01
2.013955650312992673e-01
2.014105771777535969e-01
2.014255894503994559e-01
2.014406018491428640e-01
2.014556143738897853e-01
2.014706270245462394e-01
2.014856398010181904e-01
2.015006527032116301e-01
2.015156657310325228e-01
2.015306788843868602e-01
2.015456921631806342e-01
2.015607055673198089e-01
2.015757190967103485e-01
2.015907327512582448e-01
2.016057465308694618e-01
2.016207604354499638e-01
2.016357744649057149e-01
2.016507886191427068e-01
2.016658028980668760e-01
2.016808173015841865e-01
2.016958318296006025e-01
2.017108464820220881e-01
2.017258612587545796e-01
2.017408761597040412e-01
2.017558911847764369e-01
2.017709063338777031e-01
2.017859216069138040e-01
2.018009370037906758e-01
2.018159525244142549e-01
2.018309681686905055e-01
2.018459839365253361e-01
2.018609998278247109e-01
2.018760158424945661e-01
2.018910319804408382e-01
2.019060482415694358e-01
2.019210646257863229e-01
2.019360811329974081e-01
2.019510977631086279e-01
2.019661145160258908e-01
2.019811313916551332e-01
2.019961483899022914e-01
2.020111655106732740e-01
2.020261827538739896e-01
2.020412001194103746e-01
2.020562176071883376e-01
2.020712352171137871e-01
2.020862529490926318e-01
2.021012708030307803e-01
2.021162887788341411e-01
2.021313068764086229e-01
2.021463250956601343e-01
2.021613434364945838e-01
2.021763618988178524e-01
2.021913804825358485e-01
2.022063991875544808e-01
2.022214180137796302e-01
2.022364369611171775e-01
2.022514560294730313e-01
2.022664752187530723e-01
2.022814945288632094e-01
2.022965139597092954e-01
2.023115335111972390e-01
2.023265531832329212e-01
2.023415729757221948e-01
2.023565928885709686e-01
2.023716129216850956e-01
2.023866330749704845e-01
2.024016533483329883e-01
2.024166737416784601e-01
2.024316942549128084e-01
2.024467148879418588e-01
2.024617356406714919e-01
2.024767565130075886e-01
2.024917775048560020e-01
2.025067986161225853e-01
2.025218198467132191e-01
2.025368411965337290e-01
2.025518626654899956e-01
2.025668842534878444e-01
2.025819059604331562e-01
2.025969277862317564e-01
2.026119497307895256e-01
2.026269717940122894e-01
2.026419939758058730e-01
2.026570162760761573e-01
2.026720386947289398e-01
2.026870612316701015e-01
2.027020838868054675e-01
2.027171066600408633e-01
2.027321295512821142e-01
2.027471525604350733e-01
2.027621756874055658e-01
